Countrycode,Namespace,AirQualityNetwork,AirQualityStation,AirQualityStationEoICode,SamplingPoint,SamplingProcess,Sample,AirPollutant,AirPollutantCode,AveragingTime,Concentration,UnitOfMeasurement,DatetimeBegin,DatetimeEnd,Validity,Verification
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0048R,GB0048R,GB_SamplingPoint_69620,GB_StationProcess_3023,GB_SamplingFeature_3023,Pb,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7012,var,,ng/m2/day,2018-09-26 10:45:00 +01:00,2018-10-03 10:50:00 +01:00,-1,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0048R,GB0048R,GB_SamplingPoint_69620,GB_StationProcess_3023,GB_SamplingFeature_3023,Pb,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7012,var,161.0000000000,ng/m2/day,2018-10-03 10:50:00 +01:00,2018-10-10 10:30:00 +01:00,1,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0048R,GB0048R,GB_SamplingPoint_69620,GB_StationProcess_3023,GB_SamplingFeature_3023,Pb,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7012,var,101.0000000000,ng/m2/day,2018-10-10 10:30:00 +01:00,2018-10-17 11:07:00 +01:00,3,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0048R,GB0048R,GB_SamplingPoint_69620,GB_StationProcess_3023,GB_SamplingFeature_3023,Pb,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7012,var,30.0000000000,ng/m2/day,2018-10-17 11:07:00 +01:00,2018-10-24 10:25:00 +01:00,1,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0048R,GB0048R,GB_SamplingPoint_69620,GB_StationProcess_3023,GB_SamplingFeature_3023,Pb,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7012,var,112.0000000000,ng/m2/day,2018-10-24 10:25:00 +01:00,2018-10-31 11:25:00 +01:00,1,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0048R,GB0048R,GB_SamplingPoint_69620,GB_StationProcess_3023,GB_SamplingFeature_3023,Pb,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7012,var,114.0000000000,ng/m2/day,2018-10-31 11:25:00 +01:00,2018-11-07 11:16:00 +01:00,1,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0048R,GB0048R,GB_SamplingPoint_69620,GB_StationProcess_3023,GB_SamplingFeature_3023,Pb,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7012,var,232.0000000000,ng/m2/day,2018-11-07 11:16:00 +01:00,2018-11-14 11:18:00 +01:00,1,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0048R,GB0048R,GB_SamplingPoint_69620,GB_StationProcess_3023,GB_SamplingFeature_3023,Pb,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7012,var,167.0000000000,ng/m2/day,2018-11-14 11:18:00 +01:00,2018-11-21 11:06:00 +01:00,1,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0048R,GB0048R,GB_SamplingPoint_69620,GB_StationProcess_3023,GB_SamplingFeature_3023,Pb,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7012,var,299.0000000000,ng/m2/day,2018-11-21 11:06:00 +01:00,2018-11-28 11:25:00 +01:00,1,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0048R,GB0048R,GB_SamplingPoint_69620,GB_StationProcess_3023,GB_SamplingFeature_3023,Pb,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7012,var,129.0000000000,ng/m2/day,2018-11-28 11:25:00 +01:00,2018-12-05 11:25:00 +01:00,3,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0048R,GB0048R,GB_SamplingPoint_69620,GB_StationProcess_3023,GB_SamplingFeature_3023,Pb,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7012,var,93.0000000000,ng/m2/day,2018-12-05 11:30:00 +01:00,2018-12-12 11:15:00 +01:00,3,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0048R,GB0048R,GB_SamplingPoint_69620,GB_StationProcess_3023,GB_SamplingFeature_3023,Pb,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7012,var,64.0000000000,ng/m2/day,2018-12-12 11:15:00 +01:00,2018-12-19 11:05:00 +01:00,3,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0048R,GB0048R,GB_SamplingPoint_69620,GB_StationProcess_3023,GB_SamplingFeature_3023,Pb,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7012,var,34.0000000000,ng/m2/day,2018-12-19 11:05:00 +01:00,2018-12-26 11:50:00 +01:00,3,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0048R,GB0048R,GB_SamplingPoint_69620,GB_StationProcess_3023,GB_SamplingFeature_3023,Pb,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7012,var,31.0000000000,ng/m2/day,2018-12-26 11:50:00 +01:00,2019-01-02 11:50:00 +01:00,3,1
