TR190231,TR,CO,hour,7.705,mg/m3,2017-02-24 09:00:00,2017-02-24 10:00:00,1,1
TR190231,TR,CO,hour,8.156,mg/m3,2017-11-13 08:00:00,2017-11-13 09:00:00,1,1
TR190231,TR,CO,hour,7.554,mg/m3,2017-11-13 09:00:00,2017-11-13 10:00:00,1,1
TR190231,TR,CO,hour,7.791,mg/m3,2017-11-14 10:00:00,2017-11-14 11:00:00,1,1
TR190231,TR,CO,hour,7.516,mg/m3,2017-11-15 01:00:00,2017-11-15 02:00:00,1,1
TR190231,TR,CO,hour,7.718,mg/m3,2017-11-18 06:00:00,2017-11-18 07:00:00,1,1
TR190231,TR,CO,hour,7.878,mg/m3,2017-11-19 12:00:00,2017-11-19 01:00:00,1,1
TR190231,TR,CO,hour,7.903,mg/m3,2017-11-25 10:00:00,2017-11-25 11:00:00,1,1
TR190231,TR,CO,hour,8.219,mg/m3,2017-11-26 10:00:00,2017-11-26 11:00:00,1,1
TR190231,TR,CO,hour,8.013,mg/m3,2017-11-27 07:00:00,2017-11-27 08:00:00,1,1
TR190231,TR,CO,hour,7.576,mg/m3,2017-11-27 09:00:00,2017-11-27 10:00:00,1,1
TR190231,TR,CO,hour,9.643,mg/m3,2017-11-27 10:00:00,2017-11-27 11:00:00,1,1
TR190231,TR,CO,hour,7.808,mg/m3,2017-12-01 12:00:00,2017-12-01 01:00:00,1,1
TR190231,TR,CO,hour,7.562,mg/m3,2017-12-02 10:00:00,2017-12-02 11:00:00,1,1
TR190231,TR,CO,hour,8.691,mg/m3,2017-12-03 12:00:00,2017-12-03 01:00:00,1,1
TR190231,TR,CO,hour,7.833,mg/m3,2017-12-03 09:00:00,2017-12-03 10:00:00,1,1
TR190231,TR,CO,hour,8.915,mg/m3,2017-12-04 08:00:00,2017-12-04 09:00:00,1,1
TR190231,TR,CO,hour,8.241,mg/m3,2017-12-04 09:00:00,2017-12-04 10:00:00,1,1
TR190231,TR,CO,hour,9.833,mg/m3,2017-12-11 10:00:00,2017-12-11 11:00:00,1,1
TR190231,TR,CO,hour,8.698,mg/m3,2017-12-12 10:00:00,2017-12-12 11:00:00,1,1
TR190231,TR,CO,hour,9.042,mg/m3,2017-12-14 10:00:00,2017-12-14 11:00:00,1,1
TR190231,TR,CO,hour,8.854,mg/m3,2017-12-14 11:00:00,2017-12-15 12:00:00,1,1
TR190231,TR,CO,hour,7.793,mg/m3,2017-12-15 09:00:00,2017-12-15 10:00:00,1,1
TR190231,TR,CO,hour,7.927,mg/m3,2017-12-17 12:00:00,2017-12-17 01:00:00,1,1
TR190231,TR,CO,hour,8.481,mg/m3,2017-12-17 01:00:00,2017-12-17 02:00:00,1,1
TR190231,TR,CO,hour,7.582,mg/m3,2017-12-17 08:00:00,2017-12-17 09:00:00,1,1
TR190231,TR,CO,hour,8.124,mg/m3,2017-12-18 10:00:00,2017-12-18 11:00:00,1,1
TR190231,TR,CO,hour,8.144,mg/m3,2017-12-27 07:00:00,2017-12-27 08:00:00,1,1
TR190231,TR,CO,hour,8.272,mg/m3,2017-12-27 08:00:00,2017-12-27 09:00:00,1,1
TR190231,TR,CO,hour,7.812,mg/m3,2017-12-27 11:00:00,2017-12-28 12:00:00,1,1
TR190231,TR,CO,hour,10.42,mg/m3,2017-12-28 07:00:00,2017-12-28 08:00:00,1,1
TR190231,TR,CO,hour,8.304,mg/m3,2017-12-28 08:00:00,2017-12-28 09:00:00,1,1
TR190231,TR,CO,hour,9.815,mg/m3,2017-12-28 09:00:00,2017-12-28 10:00:00,1,1
TR190231,TR,CO,hour,7.915,mg/m3,2017-12-28 10:00:00,2017-12-28 11:00:00,1,1
TR190231,TR,CO,hour,11.048,mg/m3,2017-12-28 11:00:00,2017-12-29 12:00:00,1,1
TR190231,TR,CO,hour,10.523,mg/m3,2017-12-29 12:00:00,2017-12-29 01:00:00,1,1
TR190231,TR,CO,hour,8.63,mg/m3,2017-12-29 08:00:00,2017-12-29 09:00:00,1,1
TR190231,TR,CO,hour,9.174,mg/m3,2017-12-29 09:00:00,2017-12-29 10:00:00,1,1
TR190231,TR,CO,hour,8.703,mg/m3,2017-12-29 06:00:00,2017-12-29 07:00:00,1,1
TR190231,TR,CO,hour,10.308,mg/m3,2017-12-29 07:00:00,2017-12-29 08:00:00,1,1
TR190231,TR,CO,hour,8.264,mg/m3,2017-12-29 08:00:00,2017-12-29 09:00:00,1,1
TR190231,TR,CO,hour,8.257,mg/m3,2017-12-29 09:00:00,2017-12-29 10:00:00,1,1
TR190231,TR,CO,hour,10.081,mg/m3,2017-12-29 10:00:00,2017-12-29 11:00:00,1,1
TR190231,TR,CO,hour,8.737,mg/m3,2018-01-02 10:00:00,2018-01-02 11:00:00,1,1
TR190231,TR,CO,hour,7.798,mg/m3,2018-01-03 06:00:00,2018-01-03 07:00:00,1,1
TR190231,TR,CO,hour,8.65,mg/m3,2018-01-03 08:00:00,2018-01-03 09:00:00,1,1
BA0045A,BA,CO,hour,7.975,mg/m3,2017-01-12 10:00:00,2017-01-12 11:00:00,1,1
